file,iden,role,teamID,name_before,name_after,provenance,how
2021,1CF2B6EF-C48F-66F0-645D-C0356D2DBB2C,Off Scout,ATL,Jocelyn Eastleigh,Jocelyn Eastleigh,"invented (scout/physio, the standing exception)",inferred
2021,168CB43F-4566-3799-B7C1-36489AFB6A29,Def Scout,ATL,Orrin Gravesend,Bruce Patterson,"invented (scout/physio, the standing exception)",inferred
2021,18DDD8A7-CDEB-D8A2-955F-F5C7BE2C3243,Head Physio,ATL,Quill Belvoir,Quill Belvoir,"invented (scout/physio, the standing exception)",inferred
2021,FD8459D6-D457-EFD1-0436-E659F493011B,Assistant Physio,ATL,Godric Kestrel,Godric Kestrel,"invented (scout/physio, the standing exception)",inferred
2021,A2B5C891-C33B-0302-EE83-E58F9AF83506,Head Coach,BAL,John Harbaugh,John Harbaugh,real (name in a real source),inferred
2021,6B6E3B8C-235A-2354-083B-1A6A39765ED1,Off Co-ord,BAL,Greg Roman,Greg Roman,real (name in a real source),inferred
2021,8DFE81C5-85EF-EED3-5BBA-BC7CA355C36A,Def Co-ord,BAL,Don Martindale,Don Martindale,"unknown (no real source, not from the invented lists)",inferred
2021,A368D91A-5F07-A71A-7876-89D7490F8133,Special Teams,BAL,Chris Horton,Chris Horton,real (name in a real source),inferred
2021,37DB9258-865A-66BE-A1C5-6580632977BA,Head Scout,BAL,Sten Garsdale,Sten Garsdale,"invented (scout/physio, the standing exception)",inferred
2021,B5E93E8A-B248-0CED-7876-26F3E49F279B,Off Scout,BAL,Ansel Quarrington,Ansel Quarrington,"invented (scout/physio, the standing exception)",inferred
2021,BB7C95FF-4258-29CE-8DCD-882BCD65ABB1,Def Scout,BAL,Garrick Ingleby,Garrick Ingleby,"invented (scout/physio, the standing exception)",inferred
2021,C340C3D1-1387-9807-29CC-158FC1107E71,Head Physio,BAL,Kell Quarrington,Kell Quarrington,"invented (scout/physio, the standing exception)",inferred
2021,FA78F3A7-BF73-0740-C423-73ECEEE686D3,Assistant Physio,BAL,Wendell Draycott,Brian Oglethorpe,"invented (scout/physio, the standing exception)",inferred
2021,AB61B401-4B0F-2F0E-2578-661D2FAA9055,Head Coach,BUF,Sean McDermott,Sean McDermott,real (name in a real source),inferred
2021,053188B1-4488-59B5-FC67-120A7C358EC7,Off Co-ord,BUF,Brian Daboll,Brian Daboll,real (name in a real source),inferred
2021,643FE1BE-7B3B-E6FC-B566-3029BF2F931A,Def Co-ord,BUF,Leslie Frazier,Leslie Frazier,real (name in a real source),inferred
2021,1996130C-6DF3-5618-FE29-38CFFE0B69C3,Special Teams,BUF,Heath Farwell,Heath Farwell,real (name in a real source),inferred
2021,F9CB44C7-FEDD-A6AB-E3C2-58F27621A628,Head Scout,BUF,Sten Carrick,Sten Carrick,"invented (scout/physio, the standing exception)",inferred
2021,9AB47513-9D29-BCCD-FED7-8A8D951296FA,Off Scout,BUF,Merrick Vexley,Merrick Vexley,"invented (scout/physio, the standing exception)",inferred
2021,1E29951D-8205-3A3A-DB51-DFBB780882BE,Def Scout,BUF,Edric Dunmore,Edric Dunmore,"invented (scout/physio, the standing exception)",inferred
2021,24D5C827-0BB5-51AB-0285-18E6C4C9AC87,Head Physio,BUF,Perrin Ashgrove,Perrin Ashgrove,"invented (scout/physio, the standing exception)",inferred
2021,51D2C0C2-FB9D-A02F-E83C-5E3FB94DCDB8,Assistant Physio,BUF,Ansel Kirkby,Ansel Kirkby,"invented (scout/physio, the standing exception)",inferred
2021,53046D93-09E4-4BC1-B449-73038F3D9551,Head Coach,CAR,Matt Rhule,Matt Rhule,real (name in a real source),inferred
2021,2366C1E9-E8C9-9E44-A9D1-E7C91DC8C16E,Off Co-ord,CAR,Joe Brady,Joe Brady,real (name in a real source),inferred
2021,1D23C6EB-484F-D23B-9C85-AAFF3C74C3CB,Def Co-ord,CAR,Phil Snow,Phil Snow,"unknown (no real source, not from the invented lists)",inferred
2021,10CD008A-86B9-3899-98D9-DD7D423DE39E,Special Teams,CAR,Chase Blackburn,Chase Blackburn,real (name in a real source),inferred
2021,0B5042C1-35F5-F16F-CD1E-5EFD411B38D3,Head Scout,CAR,Kell Draycott,Kell Draycott,"invented (scout/physio, the standing exception)",inferred
2021,2F64E8D9-16F3-89FA-3224-91C2162E2105,Off Scout,CAR,Dell Yarborough,David Stanmore,"invented (scout/physio, the standing exception)",inferred
2021,89D10F7F-C586-EE0C-71B4-C67F4A97E99D,Def Scout,CAR,Aldric Redmayne,Aldric Redmayne,"invented (scout/physio, the standing exception)",inferred
2021,E85EB3B5-F7CE-6699-FF17-8962C38C8AF0,Head Physio,CAR,Quill Carrick,Quill Carrick,"invented (scout/physio, the standing exception)",inferred
2021,7AA73731-AE5B-65E5-4109-F50CF3541B41,Assistant Physio,CAR,Dell Ashgrove,Rashad Oakleigh,"invented (scout/physio, the standing exception)",inferred
2021,D4CD069D-635E-65D0-4D1D-0F1ED36C687D,Head Coach,CHI,Matt Nagy,Matt Nagy,real (name in a real source),inferred
2021,D6534285-D48B-BE7C-8D99-335344D450C2,Off Co-ord,CHI,Bill Lazor,Bill Lazor,real (name in a real source),inferred
2021,2039F0F9-35F0-5164-42E1-71CEFE3D2152,Def Co-ord,CHI,Sean Desai,Sean Desai,real (name in a real source),inferred
2021,D3486D9C-6FF3-E93C-3A08-6947A033491D,Special Teams,CHI,Chris Tabor,Chris Tabor,real (name in a real source),inferred
2021,3F7E948C-FE8F-ACCC-8E80-7EF140D2BAB2,Head Scout,CHI,Caspian Garsdale,Caspian Garsdale,"invented (scout/physio, the standing exception)",inferred
2021,CF2CAF2A-AF42-F74C-C021-594D90D6B7B0,Off Scout,CHI,Isambard Everleigh,Isambard Everleigh,"invented (scout/physio, the standing exception)",inferred
2021,5B7514CC-8013-B27C-0A74-3E70D93E6916,Def Scout,CHI,Ansel Garsdale,Ansel Garsdale,"invented (scout/physio, the standing exception)",inferred
2021,4D8C0C75-410F-CC94-45F8-A2ECEB4B051F,Head Physio,CHI,Garrick Quarrington,Garrick Quarrington,"invented (scout/physio, the standing exception)",inferred
2021,858510E0-5A7E-C5BB-987A-82A03E421C55,Assistant Physio,CHI,Orrin Vexley,Chris Butler,"invented (scout/physio, the standing exception)",inferred
2021,CFA3F036-95A0-F90C-D2F9-7D4FCCA12FDA,Head Coach,CIN,Zac Taylor,Zac Taylor,real (name in a real source),inferred
2021,AAA73F11-4F7D-97E1-66D4-C512C450350A,Off Co-ord,CIN,Brian Callahan,Brian Callahan,real (name in a real source),inferred
2021,259A09CA-478F-C1F0-21E5-367D597AB737,Def Co-ord,CIN,Lou Anarumo,Lou Anarumo,real (name in a real source),inferred
2021,A96DE871-4E24-833A-1F62-C8EBC90580CB,Special Teams,CIN,Darrin Simmons,Darrin Simmons,real (name in a real source),inferred
2021,31E9C29B-F2AE-B369-01F8-8BBF459B92D1,Head Scout,CIN,Dell Hawkridge,Richard Rockhold,"invented (scout/physio, the standing exception)",inferred
2021,0697C48D-E98B-1C30-7349-7A0EA57E8807,Off Scout,CIN,Lorne Kirkby,Lorne Kirkby,"invented (scout/physio, the standing exception)",inferred
2021,F886169D-59AA-0E58-4062-E4CEDBBA450B,Def Scout,CIN,Sten Ashgrove,Sten Ashgrove,"invented (scout/physio, the standing exception)",inferred
2021,13ACC9ED-B932-DBEE-CBA8-8699CD62002D,Head Physio,CIN,Isambard Kirkby,Isambard Kirkby,"invented (scout/physio, the standing exception)",inferred
2021,D3C8CA74-4E2D-FC82-31C8-2C160CDF4282,Assistant Physio,CIN,Bardolf Pemberton,Bardolf Pemberton,"invented (scout/physio, the standing exception)",inferred
2021,FE63BF47-C47A-20E0-52F5-C86AA483BA1F,Head Coach,CLE,Kevin Stefanski,Kevin Stefanski,real (name in a real source),inferred
2021,DBB60391-1F93-EC55-0706-9912AB1BC54C,Off Co-ord,CLE,Alex Van Pelt,Alex Van Pelt,real (name in a real source),inferred
2021,9F9D09DC-E5F7-A327-E01B-F79BC1F962F0,Def Co-ord,CLE,Joe Woods,Joe Woods,real (name in a real source),inferred
2021,49F48899-8127-E74C-97D4-4A21217C9BE2,Special Teams,CLE,Mike Priefer,Mike Priefer,real (name in a real source),inferred
2021,31B2895B-21CF-4445-5A87-EFA9516782FA,Head Scout,CLE,Thaddeus Fairholm,Aaron Stefanski,"invented (scout/physio, the standing exception)",inferred
2021,6958B0C8-C748-7173-13F0-889ABF9DE570,Off Scout,CLE,Quill Thornbury,Quill Thornbury,"invented (scout/physio, the standing exception)",inferred
2021,3DF0A9DA-D2C1-B80A-0F0C-EDD4A105BA42,Def Scout,CLE,Thaddeus Vexley,Doug Fairbanks,"invented (scout/physio, the standing exception)",inferred
2021,74EC9634-4B34-B777-B429-424052597971,Head Physio,CLE,Bardolf Oakhurst,Bardolf Oakhurst,"invented (scout/physio, the standing exception)",inferred
2021,758D1CBE-0952-7B26-B73F-82998426704F,Assistant Physio,CLE,Ivor Underhill,Mark Quarrington,"invented (scout/physio, the standing exception)",inferred
2021,04D3E66D-59B7-34BD-17EA-3C255EDF54CE,Head Coach,DAL,Mike McCarthy,Mike McCarthy,real (name in a real source),inferred
2021,9A435100-1BAF-8B6F-95B3-15FC455CDB69,Off Co-ord,DAL,Kellen Moore,Kellen Moore,real (name in a real source),inferred
2021,5E181900-F6BE-9795-78CD-55250CAD7DB4,Def Co-ord,DAL,Dan Quinn,Dan Quinn,real (name in a real source),inferred
2021,48BE2F08-680E-61C2-C6C6-C69790A85F56,Special Teams,DAL,John Fassel,John Fassel,real (name in a real source),inferred
2021,8BEB38A6-04F8-D019-A5A1-3F8DCC19419D,Head Scout,DAL,Ivor Stanmore,Ivor Stanmore,"invented (scout/physio, the standing exception)",inferred
2021,2FCD8001-864D-5761-1F58-730C36467C95,Off Scout,DAL,Hollis Jessop,Jalen Turner,"invented (scout/physio, the standing exception)",inferred
2021,E5A208F2-E0C8-7A21-2B8C-8B796025DD85,Def Scout,DAL,Edric Stanmore,Edric Stanmore,"invented (scout/physio, the standing exception)",inferred
2021,E25BA012-C714-7BCA-F6DB-CC61B16F634E,Head Physio,DAL,Harlan Belvoir,Darius Roberts,"invented (scout/physio, the standing exception)",inferred
2021,F3B4C1FE-809E-9DE6-81AF-2C76753547F7,Assistant Physio,DAL,Dell Northcote,Byron Lockridge,"invented (scout/physio, the standing exception)",inferred
2021,6737B67D-3DC7-9A32-DEC2-F0EC0FF3AD05,Head Coach,DEN,Vic Fangio,Vic Fangio,real (name in a real source),inferred
2021,D7701999-FD84-EE77-3839-689BAB82E6BE,Off Co-ord,DEN,Pat Shurmur,Pat Shurmur,real (name in a real source),inferred
2021,4F3008EE-69CB-0C3E-2F8F-E64B3EEE06D3,Def Co-ord,DEN,Ed Donatell,Ed Donatell,real (name in a real source),inferred
2021,124D5DF0-0128-792E-9B20-B4377B01D1F5,Special Teams,DEN,Tom McMahon,Tom McMahon,real (name in a real source),inferred
2021,B60D9250-16D0-5037-1985-D2981EC9EFF3,Head Scout,DEN,Jarrod Redmayne,Kevin Canales,"invented (scout/physio, the standing exception)",inferred
2021,5C97C2BB-4CFD-B19C-2C66-FAA439708F69,Off Scout,DEN,Denholm Pemberton,Denholm Pemberton,"invented (scout/physio, the standing exception)",inferred
2021,29EB3B5D-183D-D0A8-C1C3-786378E96783,Def Scout,DEN,Jarrod Eastleigh,Jim Ashdown,"invented (scout/physio, the standing exception)",inferred
2021,D8518B20-6827-F0ED-B84B-33ABBC449677,Head Physio,DEN,Kell Dunmore,Kell Dunmore,"invented (scout/physio, the standing exception)",inferred
2021,597EA3A6-E09B-DA7C-8B80-C363285C5A58,Assistant Physio,DEN,Isambard Mowbray,Isambard Mowbray,"invented (scout/physio, the standing exception)",inferred
2021,536300E9-05FF-6C40-5A35-22060E541E9D,Head Coach,DET,Dan Campbell,Dan Campbell,real (name in a real source),inferred
2021,FB98DF75-5A94-ED34-1C92-429FC2E54277,Off Co-ord,DET,Anthony Lynn,Anthony Lynn,real (name in a real source),inferred
2021,1FFB7B32-6AAA-D889-9E5D-53E6AFC3E3C4,Def Co-ord,DET,Aaron Glenn,Aaron Glenn,real (name in a real source),inferred
2021,36CBE7D3-C651-F713-D8D0-8ABAA1434EDE,Special Teams,DET,Dave Fipp,Dave Fipp,real (name in a real source),inferred
2021,BCB74179-56C6-4115-0CD3-350BC9B9238E,Head Scout,DET,Fenwick Gravesend,Fenwick Gravesend,"invented (scout/physio, the standing exception)",inferred
2021,17768C38-72B9-15AD-154E-523B6DCA52EA,Off Scout,DET,Orrin Ashdown,George Ruffin,"invented (scout/physio, the standing exception)",inferred
2021,56ABA2E9-7CE6-1676-730C-33139FD48E44,Def Scout,DET,Hollis Kestrel,Marvin Lyndhurst,"invented (scout/physio, the standing exception)",inferred
2021,E1F845DB-771C-D094-1ED0-6BA3B2E3CA57,Head Physio,DET,Fenwick Vexley,Fenwick Vexley,"invented (scout/physio, the standing exception)",inferred
2021,0E36FE07-CE78-F9C8-756C-62A4D85DF116,Assistant Physio,DET,Bevan Dunmore,Bevan Dunmore,"invented (scout/physio, the standing exception)",inferred
2021,7BD37CDF-8410-8355-CB1B-CF1E40526679,Head Coach,GB,Matt LaFleur,Matt LaFleur,real (name in a real source),inferred
2021,1DB1256F-D820-E3E3-C4BC-41A0A30BA43D,Off Co-ord,GB,Nathaniel Hackett,Nathaniel Hackett,real (name in a real source),inferred
2021,421DED14-6C5E-9AD5-35E7-69F825DB0ECC,Def Co-ord,GB,Joe Barry,Joe Barry,real (name in a real source),inferred
2021,E92949EE-63DD-B177-FE58-AC04917CE179,Special Teams,GB,Maurice Drayton,Maurice Drayton,real (name in a real source),inferred
2021,9C529437-0FFE-0B5B-6A2D-F4E6298A93B9,Head Scout,GB,Corwin Thornbury,Andy Mitchell,"invented (scout/physio, the standing exception)",inferred
2021,35E80087-699B-3C4A-FC4C-5B400C3C4497,Off Scout,GB,Harlan Holbrook,Cliff Clark,"invented (scout/physio, the standing exception)",inferred
2021,67C3D53B-FEE7-8D39-7826-7D4907291CEA,Def Scout,GB,Bardolf Jerrold,Bardolf Jerrold,"invented (scout/physio, the standing exception)",inferred
2021,F443BAFD-7227-8708-266A-C7577D18382E,Head Physio,GB,Kell Ashgrove,Kell Ashgrove,"invented (scout/physio, the standing exception)",inferred
2021,77C5942A-E1F2-8DC9-0433-214354D96102,Assistant Physio,GB,Caspian Quarrington,Caspian Quarrington,"invented (scout/physio, the standing exception)",inferred
2021,A8E39F33-B8D3-CDFA-40E4-3021AEC11B2C,Head Coach,HOU,David Culley,David Culley,"invented (both names from the invented lists, no real source)",inferred
2021,146A78D9-7C69-4DF2-C53A-F992B2863C20,Off Co-ord,HOU,Tim Kelly,Tim Kelly,real (name in a real source),inferred
2021,3969D22B-C087-06B8-1AB7-CDA87F101B42,Def Co-ord,HOU,Lovie Smith,Lovie Smith,real (name in a real source),inferred
2021,56CD562B-B691-13F9-DFF9-C8362ADF869A,Special Teams,HOU,Frank Ross,Frank Ross,real (name in a real source),inferred
2021,BC3DC313-CE72-BFCC-9435-B8709E335D59,Head Scout,HOU,Ulric Vexley,Ulric Vexley,"invented (scout/physio, the standing exception)",inferred
2021,FBA149E5-FB20-66CB-63BC-A57C8E57EFB4,Off Scout,HOU,Ivor Jessop,Ivor Jessop,"invented (scout/physio, the standing exception)",inferred
2021,4D333E63-51A0-EFE5-246F-64F3901BF9AC,Def Scout,HOU,Hollis Northcote,Lawrence Cook,"invented (scout/physio, the standing exception)",inferred
2021,E8A69369-0B96-3E34-E2F4-C99C66CBECD5,Head Physio,HOU,Kell Northcote,Kell Northcote,"invented (scout/physio, the standing exception)",inferred
2021,E5A32916-A566-0206-00B4-CC9BFB5C4924,Assistant Physio,HOU,Ansel Ashdown,Ansel Ashdown,"invented (scout/physio, the standing exception)",inferred
2021,45DB13D1-AC26-EFE5-1556-6D8BE8D3AB2C,Head Coach,IND,Frank Reich,Frank Reich,real (name in a real source),inferred
2021,D7208FBE-4B0B-64C7-F199-E8E655D7FA51,Off Co-ord,IND,Marcus Brady,Marcus Brady,real (name in a real source),inferred
2021,874E71CF-D8A8-5456-15CC-794C5841621D,Def Co-ord,IND,Matt Eberflus,Matt Eberflus,real (name in a real source),inferred
2021,F0231DF3-6923-90BD-5053-7AB670E9A90E,Special Teams,IND,Bubba Ventrone,Bubba Ventrone,real (name in a real source),inferred
2021,C1C759ED-7509-7F48-BE14-FB506EC848C7,Head Scout,IND,Thaddeus Underhill,Ricky Hollingsworth,"invented (scout/physio, the standing exception)",inferred
2021,375E740E-CD29-6DFD-E375-EDF8F43E8FD6,Off Scout,IND,Zane Fairholm,Max Fisch,"invented (scout/physio, the standing exception)",inferred
2021,62EE87FA-3E51-15EF-B712-4C8FA289A26B,Def Scout,IND,Orrin Ingleby,Glenn Draycott,"invented (scout/physio, the standing exception)",inferred
2021,E7ACBDC6-8391-46F2-6D24-B6ABA7E43917,Head Physio,IND,Ansel Mowbray,Ansel Mowbray,"invented (scout/physio, the standing exception)",inferred
2021,5D6831FD-687F-9068-EE3A-5AEE942F388A,Assistant Physio,IND,Godric Wolseley,Godric Wolseley,"invented (scout/physio, the standing exception)",inferred
2021,E647FA71-4169-4D66-2244-A13DE81A8C19,Head Coach,JAX,Urban Meyer,Urban Meyer,real (name in a real source),inferred
2021,3607741F-56DD-A23B-4357-3EF830833150,Off Co-ord,JAX,Darrell Bevell,Darrell Bevell,real (name in a real source),inferred
2021,660B0E52-CD55-358C-15A7-9F2D5004D92F,Def Co-ord,JAX,Joe Cullen,Joe Cullen,"invented (both names from the invented lists, no real source)",inferred
2021,D4358DD7-4453-7856-6F96-06A14D21747B,Special Teams,JAX,Nick Sorensen,Nick Sorensen,real (name in a real source),inferred
2021,9B7C7038-7292-63BB-8720-55E6AC25BC43,Head Scout,JAX,Emory Pemberton,Bobby Marchetti,"invented (scout/physio, the standing exception)",inferred
2021,F69AAB54-D9C3-1FC3-E7FA-287A5DE821A4,Off Scout,JAX,Lorne Mowbray,Lorne Mowbray,"invented (scout/physio, the standing exception)",inferred
2021,DF1965AB-B65D-B13C-31F6-FDD991FAD1F0,Def Scout,JAX,Harlan Inchcape,Godric Garsdale,"invented (scout/physio, the standing exception)",inferred
2021,19CFC5F7-5887-57AB-D78E-4A7CF6C5E293,Head Physio,JAX,Thaddeus Inchcape,Yarrow Sandoval,"invented (scout/physio, the standing exception)",inferred
2021,F13751EE-522A-C9FE-003B-54F7D25165C8,Assistant Physio,JAX,Ivor Eastleigh,Ivor Eastleigh,"invented (scout/physio, the standing exception)",inferred
2021,09B3B952-89E8-C813-7378-2BB8C2DF3FFC,Head Coach,KC,Andy Reid,Andy Reid,real (name in a real source),inferred
2021,4F25055A-A8EA-A7DC-6CBD-F73C71B2A21B,Off Co-ord,KC,Eric Bieniemy,Eric Bieniemy,real (name in a real source),inferred
2021,CFD34A7F-11C0-3E7F-1917-D7B67DD97F28,Def Co-ord,KC,Steve Spagnuolo,Steve Spagnuolo,real (name in a real source),inferred
2021,BD54E72B-7E05-70E4-B6E9-AC37D1B29B77,Special Teams,KC,Dave Toub,Dave Toub,real (name in a real source),inferred
2021,5B193B4D-8C63-4098-5078-FE54FA79A319,Head Scout,KC,Wendell Quarrington,Warren Sandoval,"invented (scout/physio, the standing exception)",inferred
2021,19114804-4C17-7A35-416D-B72A9C3B8360,Off Scout,KC,Sten Inchcape,Sten Inchcape,"invented (scout/physio, the standing exception)",inferred
2021,14E746AC-6A62-DD3A-0E0F-F458CABF42F2,Def Scout,KC,Ivor Ingleby,Ivor Ingleby,"invented (scout/physio, the standing exception)",inferred
2021,B6417BFB-5349-D4D5-E1BB-EE1DC9CB4867,Head Physio,KC,Yarrow Vexley,Yarrow Vexley,"invented (scout/physio, the standing exception)",inferred
2021,3C59E8AF-8931-9050-6CBA-CB84F26BE18B,Assistant Physio,KC,Fenwick Oakhurst,Fenwick Oakhurst,"invented (scout/physio, the standing exception)",inferred
2021,973CDB91-4A54-F005-1385-81BE2AF4B798,Head Coach,LV,Jon Gruden,Jon Gruden,real (name in a real source),inferred
2021,4EB04684-A881-8BE8-E0B9-7F9177DFDD6E,Off Co-ord,LV,Greg Olson,Greg Olson,real (name in a real source),inferred
2021,361BD557-E2A4-C800-6236-B8B2F37C61BE,Def Co-ord,LV,Gus Bradley,Gus Bradley,real (name in a real source),inferred
2021,A9A2877A-CA4D-58CC-9492-C7D656CEC8FB,Special Teams,LV,Rich Bisaccia,Rich Bisaccia,real (name in a real source),inferred
2021,28DE2B98-75C0-3F76-D8CA-B91E34360BEB,Head Scout,LV,Faron Kirkby,Faron Kirkby,"invented (scout/physio, the standing exception)",inferred
2021,D7759FC9-8B75-8A8A-D5E3-989C0F62E63B,Off Scout,LV,Perrin Fenmore,Perrin Fenmore,"invented (scout/physio, the standing exception)",inferred
2021,CD7F2A71-F984-1434-844E-836CDAD8FB71,Def Scout,LV,Garrick Ashdown,Garrick Ashdown,"invented (scout/physio, the standing exception)",inferred
2021,0C4C5AE7-798F-A769-AAD0-74837F709A8C,Head Physio,LV,Fenwick Stanmore,Fenwick Stanmore,"invented (scout/physio, the standing exception)",inferred
2021,A4859AFA-A120-3FBC-1E13-68DC986F5B5B,Assistant Physio,LV,Rolf Hawkridge,Max Gilbert,"invented (scout/physio, the standing exception)",inferred
2021,A87D8A52-3856-4038-2E60-BF9ECB510932,Head Coach,LAC,Brandon Staley,Brandon Staley,real (name in a real source),inferred
2021,21C34C28-5FDD-D876-64E0-76CE073DEB2C,Off Co-ord,LAC,Joe Lombardi,Joe Lombardi,real (name in a real source),inferred
2021,8E0ECA14-AB98-BD69-265C-4D2F2B6FC946,Def Co-ord,LAC,Renaldo Hill,Renaldo Hill,real (name in a real source),inferred
2021,F3361BDA-9408-12CC-2CB6-78E2BE487408,Special Teams,LAC,Derius Swinton II,Derius Swinton II,real (name in a real source),inferred
2021,36BD6728-B54D-C804-B297-8D3A01A26400,Head Scout,LAC,Ulric Oakhurst,Ulric Oakhurst,"invented (scout/physio, the standing exception)",inferred
2021,7EF59A94-4B87-2C15-F65E-B543C39284E5,Off Scout,LAC,Zane Belvoir,Bob Holbrook,"invented (scout/physio, the standing exception)",inferred
2021,70AA3FB9-3A61-FDA4-91A0-19D72B6B110F,Def Scout,LAC,Godric Yarborough,Scott Standish,"invented (scout/physio, the standing exception)",inferred
2021,42E2C7BF-E325-9365-D09F-27D40247C689,Head Physio,LAC,Orrin Brightwater,Bardolf Draycott,"invented (scout/physio, the standing exception)",inferred
2021,50B34A2A-2AA2-A44B-38EA-503CE576D548,Assistant Physio,LAC,Emory Northcote,Max Thornbury,"invented (scout/physio, the standing exception)",inferred
2021,B87E9BED-83B1-CE9C-1793-AF995B1928F3,Head Coach,LAR,Sean McVay,Sean McVay,real (name in a real source),inferred
2021,23533166-4F88-A3D0-0EC8-CF9B406E1EC9,Off Co-ord,LAR,Kevin O'Connell,Kevin O'Connell,real (name in a real source),inferred
2021,524714A0-13EA-0206-DC22-D6DD88CF1C05,Def Co-ord,LAR,Raheem Morris,Raheem Morris,real (name in a real source),inferred
2021,FFC2D5F3-63CA-4BEE-1150-E612D084568D,Special Teams,LAR,Joe DeCamillis,Joe DeCamillis,real (name in a real source),inferred
2021,9B2DCC4A-FE08-4B0A-2478-01D1388B83C1,Head Scout,LAR,Merrick Ashdown,Merrick Ashdown,"invented (scout/physio, the standing exception)",inferred
2021,88A9F413-DE89-FF2C-3D20-608B9B18EE6F,Off Scout,LAR,Caspian Hawkridge,Caspian Hawkridge,"invented (scout/physio, the standing exception)",inferred
2021,E4836C1C-DBBF-D126-4FEC-E6B14179A63C,Def Scout,LAR,Denholm Inchcape,Denholm Inchcape,"invented (scout/physio, the standing exception)",inferred
2021,C4A37417-6CF7-8EB4-6334-59269399BB2A,Head Physio,LAR,Jarrod Holbrook,Keith Ferrante,"invented (scout/physio, the standing exception)",inferred
2021,76375370-C546-4F03-4727-43A1309044F1,Assistant Physio,LAR,Faron Underhill,Roger Harris,"invented (scout/physio, the standing exception)",inferred
2021,5B2E9FF4-051B-3C41-DC3F-6BBC7659EB83,Head Coach,MIA,Brian Flores,Brian Flores,real (name in a real source),inferred
2021,BC1C33F4-6B21-0B79-438F-63EFBA9B3F11,Off Co-ord,MIA,George Godsey,George Godsey,real (name in a real source),inferred
2021,915BB9A3-43EE-DD40-359C-45B8844434CA,Def Co-ord,MIA,Josh Boyer,Josh Boyer,real (name in a real source),inferred
2021,AA23803C-2CDA-DB37-B37E-15B0B2FEBF4B,Special Teams,MIA,Danny Crossman,Danny Crossman,real (name in a real source),inferred
2021,69309225-B756-E4ED-291C-C4F3247120FF,Head Scout,MIA,Edric Redmayne,Edric Redmayne,"invented (scout/physio, the standing exception)",inferred
2021,BBC54B69-F208-2621-B66F-8464075B0C33,Off Scout,MIA,Quill Redmayne,Quill Redmayne,"invented (scout/physio, the standing exception)",inferred
2021,7338BF73-7807-4D69-D965-EC4F551A40E8,Def Scout,MIA,Bevan Yarborough,Darius Cranston,"invented (scout/physio, the standing exception)",inferred
2021,C15A6D3A-4D6C-6596-79CC-A0533CDBC8FE,Head Physio,MIA,Bardolf Quarrington,Bardolf Quarrington,"invented (scout/physio, the standing exception)",inferred
2021,F51CDAEA-2645-17E1-9E52-B25038C5F1F2,Assistant Physio,MIA,Sten Yarborough,Darnell Adams,"invented (scout/physio, the standing exception)",inferred
2021,48E8DFB3-5E85-98C9-9DE1-0E42B3449FC6,Head Coach,MIN,Mike Zimmer,Mike Zimmer,real (name in a real source),inferred
2021,AB3D319C-16EB-0485-D61C-E0392E227F23,Off Co-ord,MIN,Klint Kubiak,Klint Kubiak,real (name in a real source),inferred
2021,B88B8880-0A82-BC87-8D44-E5DD65883E55,Def Co-ord,MIN,Andre Patterson,Andre Patterson,"unknown (no real source, not from the invented lists)",inferred
2021,43A14B28-F5E9-92F0-1C93-672AD5690898,Special Teams,MIN,Ryan Ficken,Ryan Ficken,real (name in a real source),inferred
2021,2B824B82-557E-EEAB-917E-2EF738D783EE,Head Scout,MIN,Isambard Larkspur,Isambard Larkspur,"invented (scout/physio, the standing exception)",inferred
2021,160DA71D-0087-D505-655A-CEE89C654726,Off Scout,MIN,Orrin Carrick,Howard Stanmore,"invented (scout/physio, the standing exception)",inferred
2021,10B26B14-B7C4-51B8-3B0A-5596B3D99958,Def Scout,MIN,Bardolf Redmayne,Bardolf Redmayne,"invented (scout/physio, the standing exception)",inferred
2021,1BCB62C4-076A-3681-5C40-FF4A3EE3A9E2,Head Physio,MIN,Yarrow Stanmore,Yarrow Stanmore,"invented (scout/physio, the standing exception)",inferred
2021,FBAC2F46-0B78-F6F2-1708-E7D0226CCC38,Assistant Physio,MIN,Hollis Carrick,Barry Kitchens,"invented (scout/physio, the standing exception)",inferred
2021,9C6042EF-4E5F-DE86-34C8-A92B0CB5D9BA,Head Coach,NE,Bill Belichick,Bill Belichick,real (name in a real source),inferred
2021,89EF7930-0184-4681-6A4B-FFFBECA2A05F,Off Co-ord,NE,Josh McDaniels,Josh McDaniels,real (name in a real source),inferred
2021,480DFDCF-5C25-BD70-5B85-1D6114B40099,Def Co-ord,NE,Steve Belichick,Steve Belichick,real (name in a real source),inferred
2021,353CB603-941C-4CAE-5B1E-A3ACD9654603,Special Teams,NE,Cam Achord,Cam Achord,"unknown (no real source, not from the invented lists)",inferred
2021,CA352306-51CA-314A-96DD-6632725B92E8,Head Scout,NE,Yarrow Holbrook,Yarrow Holbrook,"invented (scout/physio, the standing exception)",inferred
2021,D9300B24-FF86-0D6E-CBF1-192EB48943D2,Off Scout,NE,Bevan Inchcape,Bevan Inchcape,"invented (scout/physio, the standing exception)",inferred
