file,iden,name,position,team,before,after,source
1986,1215,Don Homes,WR,BAL,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1216,Greg Christy,OG,CAR,light,light,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1217,Ernest Gibson,CB,NE,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1218,Anthony Steels,RB,BAL,dark,dark,"Mike period layer, PSKI {'4': 1}, files ['Mike-USFL_WFL.PLAY.c']"
1986,1219,Eason Ramson,TE,TEN,dark,dark,"Mike period layer, PSKI {'4': 1, '5': 2}, files ['1978Roster (1).PLAY.', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1220,Curt Warner,RB,SEA,dark,dark,"hand-verified (Ryan), protected"
1986,1221,Brad White,DT,TEN,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1222,Vernon Dean,CB,WAS,dark,dark,"Mike period layer, PSKI {'5': 3, '4': 5}, files ['Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1223,Willard Goff,DT,BAL,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1224,Wayne Schutte,DT,CAR,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1225,Barry Wilburn,CB,WAS,dark,dark,"Mike period layer, PSKI {'4': 3, '5': 1}, files ['1996Roster.PLAY.csv', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1226,Frank Hawkins,RB,LV,dark,dark,"Mike period layer, PSKI {'4': 2, '5': 2}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1227,Booker Moore,RB,TEN,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1228,Barry Redden,RB,LAR,dark,dark,"Mike period layer, PSKI {'6': 1, '5': 3}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1229,Earnest Jackson,RB,PIT,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1230,Tim Morrison,CB,WAS,dark,dark,"Mike period layer, PSKI {'4': 3}, files ['Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1231,Mack Boatner,RB,JAX,dark,dark,"Mike period layer, PSKI {'5': 1}, files ['Mike-USFL_WFL.PLAY.c']"
1986,1232,Don Wilson,S,CAR,light,light,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1233,Wayne Asberry,CB,WAS,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1234,Herman Edwards,CB,LAR,dark,dark,"Mike period layer, PSKI {'3': 6}, files ['1978Roster (1).PLAY.', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1235,Jim Perryman,S,TEN,dark,dark,"Mike period layer, PSKI {'5': 2}, files ['Mike-NFL1970-1974.PL', 'Mike-NFL1980-1989.PL']"
1986,1236,Anthony Hutchinson,RB,CAR,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1237,Dave Butz,DT,WAS,light,light,"Mike period layer, PSKI {'0': 11, '1': 4}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1238,Mosi Tatupu,RB,NE,light,dark,"Mike period layer, PSKI {'3': 6}, files ['1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1239,Chuck Banks,RB,CAR,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1240,Jim Zorn,QB,BAL,light,light,"Mike period layer, PSKI {'0': 4, '1': 4}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1241,Joe Washington,RB,TEN,dark,dark,"Mike period layer, PSKI {'4': 9, '5': 1}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1242,Kelvin Bryant,RB,WAS,dark,dark,"Mike period layer, PSKI {'4': 4}, files ['Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1243,Matt Kofler,QB,CAR,light,light,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1244,Shawn Miller,DT,LAR,dark,light,"Mike period layer, PSKI {'0': 1, '1': 3}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1245,Ben Williams,DE,JAX,dark,dark,"Mike period layer, PSKI {'4': 4, '5': 2}, files ['1966Roster (1).PLAY.', '1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1246,Vaughn Johnson,MLB,NO,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1247,Johnny Meads,OLB,HOU,light,dark,"Mike period layer, PSKI {'4': 2}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1248,Markus Koch,DE,TEN,dark,light,"Mike period layer, PSKI {'0': 3}, files ['Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1249,Ed Newman,OG,BAL,light,light,"Mike period layer, PSKI {'0': 15, '1': 4}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1250,Rod McSwain,CB,NE,dark,dark,"Mike period layer, PSKI {'5': 2}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1251,Robin Sendlein,MLB,CAR,light,light,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1252,Frank Bush,OLB,HOU,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1253,Mitch Willis,DT,LV,dark,light,"Mike period layer, PSKI {'0': 2}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1254,Steve Maidlow,OLB,JAX,light,light,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1255,Clayton Weishuhn,OLB,BAL,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1256,Stan Waldemore,OT,BAL,light,light,"Mike period layer, PSKI {'1': 1, '0': 2}, files ['1978Roster (1).PLAY.', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1257,Brian Williams,S,JAX,dark,dark,"Mike period layer, PSKI {'1': 1, '4': 3, '5': 3, '0': 1}, files ['1996Roster.PLAY.csv', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1986,1258,Larry Flowers,S,BAL,light,dark,"Mike period layer, PSKI {'5': 2}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1259,Don Kern,TE,CAR,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1260,Neal Olkewicz,MLB,WAS,dark,light,"Mike period layer, PSKI {'2': 5, '0': 1}, files ['Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1261,Rickey Jackson,OLB,NO,dark,dark,"Mike period layer, PSKI {'5': 7}, files ['Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1262,Anthony Jones,TE,JAX,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1263,Shawn Burks,MLB,WAS,light,light,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1264,Andre Tippett,OLB,NE,dark,dark,"Mike period layer, PSKI {'5': 4}, files ['Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1265,Eric Swanson,WR,BAL,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1266,Fredd Young,MLB,SEA,dark,dark,"hand-verified (Ryan), protected"
1986,1267,Carl Ekern,MLB,LAR,dark,light,"Mike period layer, PSKI {'1': 6, '0': 4}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1268,Steve Nelson,MLB,NE,dark,light,"Mike period layer, PSKI {'1': 10}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1269,Mark Jerue,MLB,LAR,dark,light,"Mike period layer, PSKI {'0': 1}, files ['Mike-NFL1980-1989.PL']"
1986,1270,James Harbour,WR,BAL,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1271,Ali Haji-Sheikh,K,CAR,light,light,archive fallback — Mike abstains (PSKI 7 / split); the 1986 archive label runs ~77% on independent test
1986,1272,Brad Edelman,OG,NO,light,light,"Mike period layer, PSKI {'0': 5}, files ['Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1273,Jerome Foster,DE,TEN,light,light,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1274,Mark Catano,OG,CAR,light,light,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1275,Stan David,MLB,TEN,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1276,Pat Saindon,OG,NO,light,light,"Mike period layer, PSKI {'0': 1}, files ['Mike-USFL_WFL.PLAY.c']"
1986,1277,Jack Squirek,OLB,BAL,dark,light,"Mike period layer, PSKI {'0': 4}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1278,Joe Conwell,OT,JAX,dark,light,"Mike period layer, PSKI {'0': 1}, files ['Mike-USFL_WFL.PLAY.c']"
1986,1279,Gary Smith,OT,JAX,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1280,Doug Smith,DT,HOU,light,light,"Mike period layer, PSKI {'0': 10, '4': 3}, files ['1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1281,Larry McGrew,MLB,NE,dark,dark,"Mike period layer, PSKI {'4': 3}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1282,Reggie McKenzie,MLB,LV,light,dark,"Mike period layer, PSKI {'5': 13, '4': 3}, files ['1966Roster (1).PLAY.', '1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1283,Eric Wilson,MLB,CAR,light,light,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1284,Andy Hendle,MLB,BAL,light,light,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1285,Evan Arapostathis,P,JAX,light,light,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1286,Scott Brunner,QB,JAX,light,light,"Mike period layer, PSKI {'1': 2}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1287,Norm Tate,CB,NE,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1288,Toby Williams,DT,NE,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1289,Irvin Fryar,WR,NE,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1290,Cedric Jones,WR,NE,dark,dark,"Mike period layer, PSKI {'5': 1, '4': 2}, files ['1996Roster.PLAY.csv', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1291,Paul Fairchild,OG,NE,light,light,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1292,Gary Irwin,OG,NE,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1293,Tony Collins,RB,NE,dark,dark,"Mike period layer, PSKI {'5': 2}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1294,Dalton Hilliard,RB,NO,dark,dark,"Mike period layer, PSKI {'4': 2, '5': 3}, files ['Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1295,Greg Hawthorne,TE,NE,dark,dark,"Mike period layer, PSKI {'4': 4}, files ['Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1296,Brian Holloway,OT,NE,light,dark,"Mike period layer, PSKI {'4': 4}, files ['Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1297,Hoby Brenner,TE,NO,dark,light,"Mike period layer, PSKI {'0': 5, '1': 1}, files ['Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1298,Dennis Owens,DT,NE,dark,dark,"Mike period layer, PSKI {'4': 4}, files ['Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1299,Mike Ruth,DT,NE,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1300,Robert Weathers,RB,NE,dark,dark,"Mike period layer, PSKI {'6': 2}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1301,Vencie Glenn,S,NE,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1302,Ernest Givins,WR,HOU,dark,dark,"Mike period layer, PSKI {'4': 2, '5': 1}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1303,Gene Profit,S,NE,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1304,Craig James,RB,NE,dark,light,"Mike period layer, PSKI {'0': 5}, files ['Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1305,Reggie Dupard,RB,NE,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1306,Steve Grogan,QB,NE,light,light,"hand-verified (Ryan), protected"
1986,1307,Brent Williams,DE,NE,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1308,Ben Thomas,DE,NE,dark,dark,"Mike period layer, PSKI {'6': 1, '5': 1}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1309,Trevor Matich,OG,NE,light,light,"Mike period layer, PSKI {'0': 3}, files ['1996Roster.PLAY.csv', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1310,Don Blackmon,OLB,NE,dark,dark,"Mike period layer, PSKI {'4': 4}, files ['Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1311,Ed Williams,OLB,NE,dark,dark,"Mike period layer, PSKI {'5': 2, '4': 2}, files ['1976Roster.PLAY.csv', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1312,Steve Moore,OT,NE,light,dark,"Mike period layer, PSKI {'4': 2}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1313,Roland James,S,NE,dark,dark,"Mike period layer, PSKI {'5': 3, '4': 1}, files ['Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1314,Jim Bowman,S,NE,dark,light,"Mike period layer, PSKI {'0': 2}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1315,Greg Baty,TE,NE,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1316,Willie Scott,TE,NE,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1317,Stephen Starring,WR,NE,dark,dark,"Mike period layer, PSKI {'3': 2}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1318,Derwin Williams,WR,NE,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1319,Gerard Phelan,WR,NE,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1320,Tony Franklin,K,NE,light,light,"Mike period layer, PSKI {'1': 7}, files ['Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1321,Kenneth Sims,DE,NE,dark,dark,"Mike period layer, PSKI {'4': 2}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1322,Earl Cooper,RB,LV,dark,dark,"Mike period layer, PSKI {'4': 3}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1323,Johnny Rembert,OLB,NE,dark,dark,"Mike period layer, PSKI {'4': 2}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1324,Steve Doig,OLB,NE,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1325,Darryl Haley,OT,NE,light,dark,"Mike period layer, PSKI {'4': 2}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1326,Anthony Allen,WR,TEN,dark,dark,"Mike period layer, PSKI {'4': 3, '6': 1, '5': 1}, files ['Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1327,Art Plunkett,OT,NE,light,light,"Mike period layer, PSKI {'0': 3}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1328,Ed Reynolds,MLB,NE,light,dark,"Mike period layer, PSKI {'5': 2}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1329,Mel Black,MLB,NE,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1330,Rich Camarillo,P,NE,light,dark,"Mike period layer, PSKI {'7': 2, '3': 2}, files ['Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1331,Tony Eason,QB,NE,light,light,"hand-verified (Ryan), protected"
1986,1332,Tom Ramsey,QB,NE,light,light,"Mike period layer, PSKI {'1': 2, '0': 1}, files ['Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1333,Stefon Adams,S,LV,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1334,Mike Davis,S,LV,dark,dark,"Mike period layer, PSKI {'4': 2, '5': 4}, files ['1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1335,Napoleon McCallum,RB,LV,dark,dark,"Mike period layer, PSKI {'4': 1}, files ['MuscleMike-LM67 3.PL']"
1986,1336,Vance Mueller,RB,LV,dark,light,"Mike period layer, PSKI {'0': 1}, files ['MuscleMike-LM67 3.PL']"
1986,1337,Chris Bahr,K,LV,light,light,"Mike period layer, PSKI {'1': 6, '0': 2}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1338,Howie Long,DE,LV,light,light,"hand-verified (Ryan), protected"
1986,1339,Jerry Robinson,OLB,LV,dark,dark,"Mike period layer, PSKI {'5': 7, '4': 2, '1': 1}, files ['Mike-NFL1941-1969.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1340,Linden King,OLB,LV,dark,light,"Mike period layer, PSKI {'0': 2}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1341,Bruce Davis,OT,LV,dark,dark,"Mike period layer, PSKI {'5': 6, '4': 2}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1342,Henry Lawrence,OT,LV,dark,dark,"Mike period layer, PSKI {'5': 12, '6': 7, '4': 1}, files ['1966Roster (1).PLAY.', '1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1343,Jeff Barnes,MLB,LV,dark,dark,"Mike period layer, PSKI {'5': 10, '4': 1}, files ['1966Roster (1).PLAY.', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1344,Bob Nelson,MLB,LV,dark,light,"Mike period layer, PSKI {'2': 3, '1': 2, '0': 1}, files ['1976Roster.PLAY.csv', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1345,Ray Guy,P,LV,light,light,"Mike period layer, PSKI {'1': 22}, files ['1966Roster (1).PLAY.', '1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1346,Marc Wilson,QB,LV,light,light,"hand-verified (Ryan), protected"
1986,1347,Rusty Hilger,QB,LV,light,light,"Mike period layer, PSKI {'0': 2}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1348,Jim Plunkett,QB,LV,light,light,"hand-verified (Ryan), protected"
1986,1349,Elvis Franks,DE,LV,dark,dark,"Mike period layer, PSKI {'4': 3, '0': 1}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1350,Sean Jones,DE,LV,dark,dark,"Mike period layer, PSKI {'5': 2, '4': 6}, files ['1996Roster.PLAY.csv', 'Mike-NFL1970-1974.PL', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1351,Henry Ellard,WR,LAR,dark,dark,"Mike period layer, PSKI {'5': 1, '4': 7}, files ['1996Roster.PLAY.csv', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1352,Daryl Turner,WR,SEA,dark,dark,"Mike period layer, PSKI {'4': 3}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1353,Mickey Marvin,OG,LV,light,light,"Mike period layer, PSKI {'1': 8, '0': 3}, files ['1966Roster (1).PLAY.', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1354,Rod Martin,OLB,LV,dark,dark,"Mike period layer, PSKI {'5': 4, '4': 3, '6': 3}, files ['1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1355,Jamie Kimmel,OLB,LV,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1356,Chris Riehm,OT,LV,light,light,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1357,Stacey Toran,S,LV,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1358,James Davis,S,LV,light,dark,"Mike period layer, PSKI {'4': 2, '5': 2}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1359,Todd Christensen,TE,LV,light,light,"Mike period layer, PSKI {'2': 6, '1': 2}, files ['Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1360,Byron Franklin,WR,SEA,dark,dark,"Mike period layer, PSKI {'4': 3}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1361,Trey Junkin,TE,LV,dark,light,"Mike period layer, PSKI {'1': 2, '0': 1}, files ['1996Roster.PLAY.csv', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1362,Jessie Hester,WR,LV,dark,dark,"Mike period layer, PSKI {'4': 2}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1363,Rod Barksdale,WR,LV,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1364,Tim Moffett,WR,LV,dark,dark,"Mike period layer, PSKI {'4': 2}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1365,Jim Smith,WR,LV,dark,dark,"Mike period layer, PSKI {'5': 8}, files ['1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1986,1366,Cle Montgomery,WR,LV,dark,dark,"Mike period layer, PSKI {'4': 4}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1367,Charley Hannah,OG,LV,dark,light,"Mike period layer, PSKI {'1': 2, '0': 3}, files ['1978Roster (1).PLAY.', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1368,Bill Lewis,OG,LV,dark,dark,archive fallback — not in Mike; the 1986 archive label runs ~77% on independent test
1986,1369,Derrick Jensen,RB,LV,dark,light,"Mike period layer, PSKI {'1': 3, '0': 3}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1370,Craig Wolfley,OT,PIT,light,light,"Mike period layer, PSKI {'0': 1}, files ['Mike-NFL1980-1989.PL']"
1986,1371,Andy Parker,TE,LV,dark,light,"Mike period layer, PSKI {'0': 3}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1372,Shelby Jordan,OT,LV,dark,dark,"Mike period layer, PSKI {'5': 2, '4': 4}, files ['1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1986,1373,Curt Marsh,OG,LV,light,light,"Mike period layer, PSKI {'0': 2}, files ['Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
